event_id,timestamp,principal_id,principal_type,action,resource_id,resource_type,region,tags_present,tag_count,public_ip,privilege_level,namespace,ttl_minutes,source_ip,user_agent,correlation_id
evt-beb538793507,2024-06-12T09:52:18Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,RunInstances,i-84f9889067eb,spot_instance,us-east-1,True,7,72.230.107.24,high,dev,28,157.60.47.207,boto3/1.28,corr-48d416f4dfed419e
evt-9a1ec20a7260,2024-06-25T00:22:57Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-afe80d5414a8,spot_instance,ap-southeast-1,False,0,194.58.176.111,high,production,21,174.249.157.12,terraform/1.5,corr-4cf56a506796438b
evt-41f5cfb7ce4a,2024-06-10T09:59:25Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,TerminateInstances,i-87945222e2e2,spot_instance,eu-west-1,True,7,,high,production,4,11.0.26.170,boto3/1.28,corr-2ffb2a1f1b45405c
evt-b8d7057ceaee,2024-06-01T15:19:48Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,TerminateInstances,i-371c21cadb00,spot_instance,us-east-1,True,1,,medium,analytics,4,101.162.195.104,jenkins/2.414,corr-56a01c07bd7d4a9b
evt-36df29269e5e,2024-06-10T14:31:09Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,GetObject,i-8056332930a0,ec2_instance,ap-southeast-1,True,1,,low,analytics,5,28.196.27.23,aws-cli/2.13,corr-d65c79f9ed91428d
evt-e3d6599c1cab,2024-06-03T12:35:12Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,PutObject,bucket-f56419e210d9,s3_bucket,us-west-2,True,8,,medium,cicd,11,167.100.126.63,kubectl/1.28,corr-64d1d74e99764a1f
evt-b806520e331e,2024-06-27T09:04:28Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,AuthorizeSecurityGroupIngress,sg-1f430783cb43,security_group,eu-west-1,False,0,243.202.170.216,medium,monitoring,14,206.168.225.86,kubectl/1.28,corr-45a5c1c40ed94e28
evt-6d542ebab0ff,2024-06-13T14:13:17Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,ListBuckets,i-fdbfa302f414,ec2_instance,ap-southeast-1,True,1,,low,staging,27,159.41.209.243,jenkins/2.414,corr-4fa7fca9e91740b1
evt-13dd66a5c972,2024-06-03T03:43:17Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-abcd46f270fe,spot_instance,ap-southeast-1,False,0,245.162.249.224,high,monitoring,16,159.35.120.162,aws-cli/2.13,corr-26d2b5b4a08649dc
evt-6732a4dd272c,2024-06-27T00:17:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-29eb6f1ee285,spot_instance,ap-southeast-1,False,0,55.243.138.12,high,production,24,237.143.16.46,github-actions/2.0,corr-a333f8c702f244ba
evt-f7e8426b3e34,2024-06-13T09:17:25Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AssumeRole,bucket-f0c3eca0ce8b,s3_bucket,us-east-1,True,6,,medium,analytics,47,95.155.149.193,jenkins/2.414,corr-310c1264cec341e4
evt-c80b3df30126,2024-06-21T00:48:34Z,arn:aws:iam::123456789012:user/dev-23,IAMUser,RunInstances,i-bca44dd2e5da,spot_instance,us-west-2,False,0,7.42.219.35,high,cicd,21,13.133.194.84,boto3/1.28,corr-2e0c9ceade3648c2
evt-b19a2e3521d7,2024-06-09T10:13:42Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,TerminateInstances,i-e82cb194d965,spot_instance,ap-southeast-1,True,6,,low,dev,4,41.87.117.23,jenkins/2.414,corr-b3e8603ca2484770
evt-658c5cff3ef3,2024-06-25T20:53:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-92198c8d4e5c,spot_instance,eu-west-1,False,0,61.252.13.93,high,monitoring,10,95.239.66.157,jenkins/2.414,corr-8671f31e61624f83
evt-c2445bd360d1,2024-06-30T11:58:17Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,ListBuckets,bucket-6f9897eb158b,s3_bucket,us-west-2,True,8,,low,cicd,41,39.240.34.251,boto3/1.28,corr-6fa42d0e2ac04559
evt-565ad46e58fe,2024-06-28T04:25:06Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,TerminateInstances,i-59537ca652e9,spot_instance,eu-west-1,False,0,209.89.237.252,high,analytics,21,162.93.69.17,kubectl/1.28,corr-846a584936214008
evt-a42c4c4230c1,2024-06-28T03:45:06Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-567a77cb13e2,spot_instance,eu-west-1,True,8,145.229.165.222,high,analytics,18,39.225.34.121,terraform/1.5,corr-846a584936214008
evt-0aed473569e3,2024-06-15T16:56:30Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,CreateVolume,i-d3d76c5a5958,spot_instance,eu-west-1,True,3,,low,monitoring,32,90.199.32.45,boto3/1.28,corr-f427039d66814fd3
evt-e900efcd120e,2024-06-25T14:16:37Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,RunInstances,i-2d4ec57abc44,spot_instance,us-east-1,True,4,240.253.234.100,high,dev,24,95.101.21.10,github-actions/2.0,corr-79ee947c20b14dcf
evt-5900a8f6da82,2024-06-23T21:52:44Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,AssumeRole,i-14cc9e0693ab,ec2_instance,us-west-2,False,0,,medium,monitoring,28,202.8.94.33,terraform/1.5,corr-32d1ddd8deb6493f
evt-37bfeb33e34a,2024-06-09T15:12:48Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,AssumeRole,bucket-7a996c66df98,s3_bucket,ap-southeast-1,True,6,61.164.236.182,low,cicd,15,143.41.53.109,jenkins/2.414,corr-cc8346a3bf1944ed
evt-86d4b6d4b6b7,2024-06-03T09:11:53Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,PutObject,bucket-db578f7d6d2b,s3_bucket,us-west-2,True,6,,medium,dev,9,166.167.248.152,github-actions/2.0,corr-ce3ff6ad9ad84c68
evt-f97725df7f70,2024-06-02T12:49:52Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,AttachVolume,i-5150cd84efa2,ec2_instance,ap-southeast-1,True,2,,medium,staging,19,143.6.208.244,aws-cli/2.13,corr-b3e8603ca2484770
evt-10cea2033ef9,2024-06-16T03:07:59Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,AssumeRole,i-59c487f2a57f,ec2_instance,eu-west-1,True,1,,high,cicd,22,130.222.239.7,aws-cli/2.13,corr-7b7d5b5c94804404
evt-eb50f14fb402,2024-06-24T16:53:16Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,bucket-bb218f3724fb,s3_bucket,eu-west-1,True,1,,low,production,69,78.72.134.117,aws-cli/2.13,corr-75cd6aa195394997
evt-c49e88ec1bd8,2024-06-19T12:21:18Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,TerminateInstances,vol-4f7d9a0360a8,volume,us-east-1,True,1,18.238.144.199,low,dev,5,23.233.4.95,terraform/1.5,corr-b585f63b3d7e4a10
evt-0cd7906469e2,2024-06-21T09:53:22Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,GetObject,bucket-a980bc153bb4,s3_bucket,us-east-1,True,2,15.228.126.63,low,dev,66,47.125.116.177,github-actions/2.0,corr-112f2f3543bf417e
evt-2dc78195545c,2024-06-14T12:36:23Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,CreateVolume,i-d5a54b8edcb2,ec2_instance,eu-west-1,True,2,111.59.98.147,medium,dev,53,158.124.25.96,terraform/1.5,corr-518cfa0ff6234cc3
evt-07dc9139dc02,2024-06-25T02:01:10Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,AssumeRole,i-f80f98738436,ec2_instance,eu-west-1,False,0,,high,staging,6,122.58.111.120,boto3/1.28,corr-16e18d34813746eb
evt-f005ea335a50,2024-06-23T11:02:45Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,GetObject,i-1869fc4727b3,ec2_instance,eu-west-1,True,7,33.108.205.159,high,production,12,101.94.39.210,boto3/1.28,corr-bab5052307a84d76
evt-384aeb867a2a,2024-06-01T12:07:15Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,CreateVolume,i-4387907c5ccf,spot_instance,eu-west-1,True,4,251.141.31.161,medium,dev,8,228.15.143.58,kubectl/1.28,corr-64d1d74e99764a1f
evt-79c8c1ecac06,2024-06-25T02:11:40Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-e0ebdbc48c9a,spot_instance,eu-west-1,False,0,151.10.137.148,high,production,19,121.226.142.47,boto3/1.28,corr-16e18d34813746eb
evt-8c44ee8500be,2024-06-23T09:50:40Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,GetObject,sg-bc0cdc382771,security_group,eu-west-1,True,8,,low,production,40,163.115.176.161,terraform/1.5,corr-3c350ee632c24a0d
evt-1c0ba1cfcd1c,2024-06-22T12:27:31Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,GetObject,bucket-a53f745a93c6,s3_bucket,ap-southeast-1,True,8,,low,staging,35,146.88.139.252,kubectl/1.28,corr-f580a4bd58284207
evt-db5198e9e36a,2024-06-07T12:36:10Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,GetObject,vol-0e03533b9327,volume,eu-west-1,True,6,,low,production,15,75.225.99.162,boto3/1.28,corr-014b9249bc3b4ae3
evt-4d50647d7fca,2024-06-30T13:59:46Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,AttachVolume,bucket-b8d44e785cb4,s3_bucket,us-east-1,True,5,,medium,staging,16,16.246.139.154,aws-cli/2.13,corr-9be3c4d9dfff4542
evt-5f8fb3b015d8,2024-06-25T20:54:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-10b7c8bbc68c,spot_instance,eu-west-1,False,0,133.176.65.225,high,monitoring,15,151.93.66.111,github-actions/2.0,corr-8671f31e61624f83
evt-e655a193fa54,2024-06-22T09:30:33Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,RunInstances,i-45fac16bf012,ec2_instance,us-west-2,True,5,,high,production,4,201.151.104.193,github-actions/2.0,corr-66a44755d69e4a79
evt-072522feb3eb,2024-06-08T14:32:50Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,RunInstances,i-46124337e7b6,ec2_instance,ap-southeast-1,False,0,,medium,production,23,152.97.129.177,kubectl/1.28,corr-9d76b03ffcf44a33
evt-f661e370f14c,2024-06-10T10:03:29Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,AttachVolume,bucket-ea392ce04ee5,s3_bucket,eu-west-1,True,6,,low,staging,16,75.104.190.133,boto3/1.28,corr-132962629825447b
evt-6681fbc0e352,2024-06-12T14:15:37Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,AssumeRole,bucket-710873c0c00e,s3_bucket,us-east-1,True,3,,low,analytics,89,128.243.165.195,aws-cli/2.13,corr-727b646d267943f2
evt-e6dea6764732,2024-06-25T02:08:40Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-9ed9515b8091,spot_instance,eu-west-1,True,4,,high,cicd,11,221.219.156.146,terraform/1.5,corr-16e18d34813746eb
evt-8ed2aadbab68,2024-06-22T11:32:01Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,GetObject,bucket-5d593bd70647,s3_bucket,us-east-1,True,8,,low,dev,36,110.44.150.211,aws-cli/2.13,corr-b585f63b3d7e4a10
evt-1b617d6f76c7,2024-06-25T00:24:57Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-fd25ee5e7663,spot_instance,ap-southeast-1,False,0,,high,cicd,16,248.166.87.206,aws-cli/2.13,corr-4cf56a506796438b
evt-bcaab2b2c219,2024-06-25T11:37:11Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,GetObject,sg-5418feb4c710,security_group,us-east-1,True,6,,low,analytics,77,215.221.215.15,kubectl/1.28,corr-1e704707903c485c
evt-a301b41862cd,2024-06-04T13:28:27Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,GetObject,bucket-57ffa7e1e38f,s3_bucket,us-west-2,True,4,,low,analytics,6,103.166.61.250,github-actions/2.0,corr-b3e8603ca2484770
evt-fb605044637d,2024-06-04T09:51:35Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,GetObject,bucket-2c9efd81cd8c,s3_bucket,us-east-1,True,7,,low,production,15,68.79.43.168,aws-cli/2.13,corr-9c90a93429d24582
evt-8628826b7d6f,2024-06-29T09:42:20Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,TerminateInstances,i-3bf69341cc69,spot_instance,eu-west-1,True,3,164.172.215.162,low,monitoring,48,104.36.40.42,jenkins/2.414,corr-9c90a93429d24582
evt-645935d256fc,2024-06-07T09:09:40Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,PutObject,i-f824184d3101,ec2_instance,us-west-2,True,6,,low,production,19,129.156.85.17,kubectl/1.28,corr-c2cbfdd507644c73
evt-0f0dedc93849,2024-06-08T13:32:39Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,GetObject,i-2bb9ef2382cd,spot_instance,us-east-1,True,1,,medium,analytics,59,247.144.87.231,boto3/1.28,corr-ce3ff6ad9ad84c68
evt-3e043e9c5cc0,2024-06-04T10:50:48Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,TerminateInstances,bucket-e7f4affd40e0,s3_bucket,ap-southeast-1,True,1,37.143.47.12,low,staging,12,106.190.234.250,jenkins/2.414,corr-b585f63b3d7e4a10
evt-c82e0de06278,2024-06-03T03:54:47Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,CreateSecurityGroup,sg-81a6e9466816,security_group,ap-southeast-1,True,4,209.119.168.199,high,staging,7,1.141.74.253,jenkins/2.414,corr-26d2b5b4a08649dc
evt-1f82531b6def,2024-06-25T21:32:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,TerminateInstances,i-66754749af9b,spot_instance,eu-west-1,False,0,106.104.210.129,high,monitoring,11,224.31.70.133,kubectl/1.28,corr-8671f31e61624f83
evt-80aabcd1a5a9,2024-06-03T17:34:35Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,AssumeRole,i-a0a0da1bd826,spot_instance,ap-southeast-1,True,3,,medium,cicd,28,107.251.6.245,boto3/1.28,corr-da374c5dfba64a94
evt-9a89b696f53b,2024-06-14T13:25:42Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,CreateVolume,i-f775e3acf275,ec2_instance,us-west-2,True,8,,low,analytics,6,58.240.202.96,terraform/1.5,corr-2ffb2a1f1b45405c
evt-e9c61d4879f5,2024-06-24T11:02:27Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,GetObject,vol-05e2a28da66f,volume,eu-west-1,True,6,205.191.202.134,low,analytics,36,57.179.208.177,kubectl/1.28,corr-23e48047928443bb
evt-2e244b1073bc,2024-06-20T04:35:48Z,arn:aws:iam::123456789012:user/svc-60,IAMUser,ListBuckets,bucket-3fcb22ee9a93,s3_bucket,us-west-2,True,4,110.199.2.181,high,staging,28,72.32.52.205,boto3/1.28,corr-f92d53bb7b354933
evt-bdf08059de3c,2024-06-12T02:36:29Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-eb980e815225,spot_instance,us-east-1,True,5,,high,monitoring,21,28.171.145.117,jenkins/2.414,corr-61869e7743914800
evt-0fbe772c7306,2024-06-10T11:20:56Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,AssumeRole,bucket-8d6f02381d3b,s3_bucket,eu-west-1,True,7,,low,cicd,16,115.195.80.153,boto3/1.28,corr-c4d8ecdffffe4a39
evt-88bac2abeef0,2024-06-27T00:06:18Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-3a4c57b75b2c,spot_instance,ap-southeast-1,False,0,136.65.114.214,high,production,9,251.152.237.173,aws-cli/2.13,corr-a333f8c702f244ba
evt-0bb49f91efaf,2024-06-27T00:18:48Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-9ecb54a8fa7f,spot_instance,ap-southeast-1,True,6,190.71.40.129,high,analytics,9,14.50.223.60,terraform/1.5,corr-a333f8c702f244ba
evt-c773e7813f1f,2024-06-30T13:46:53Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,TerminateInstances,i-571211d7743f,spot_instance,ap-southeast-1,True,5,,medium,dev,26,66.200.236.198,aws-cli/2.13,corr-56a01c07bd7d4a9b
evt-af18eb84ca7c,2024-06-02T12:59:25Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,AttachVolume,i-d39f93602ab6,ec2_instance,us-east-1,True,5,50.8.170.215,low,analytics,30,230.86.187.133,terraform/1.5,corr-50eae1e2aca64381
evt-678f3fd483ab,2024-06-25T20:58:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-10672f5e7485,spot_instance,eu-west-1,False,0,196.81.255.132,high,cicd,14,226.157.254.6,kubectl/1.28,corr-8671f31e61624f83
evt-9110d4e975d9,2024-06-12T12:02:24Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,ListBuckets,vol-52d80b889356,volume,ap-southeast-1,True,4,,low,analytics,74,146.99.186.231,boto3/1.28,corr-6c7b3f72da4746ae
evt-89b2bd65f4d0,2024-06-21T12:37:00Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,AssumeRole,bucket-396e4f2e75b0,s3_bucket,us-west-2,True,6,,low,analytics,34,196.249.161.157,boto3/1.28,corr-044ae67ec99242b1
evt-c5e5951ed7a6,2024-06-08T09:48:42Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,RunInstances,i-145f7544afd3,ec2_instance,ap-southeast-1,True,7,,low,cicd,20,119.16.169.21,terraform/1.5,corr-9c90a93429d24582
evt-c9586c766218,2024-06-30T09:48:02Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,CreateVolume,vol-e66f77f3ed4b,volume,us-west-2,True,3,,low,monitoring,10,154.133.76.23,kubectl/1.28,corr-30158c8b69c64e73
evt-b33ab8085b0a,2024-06-13T11:49:10Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,PutObject,i-18d2c57dbb92,ec2_instance,us-east-1,True,1,114.28.154.157,medium,analytics,22,17.52.28.144,kubectl/1.28,corr-9be3c4d9dfff4542
evt-70e9d860308a,2024-06-10T14:07:56Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,i-18e5ff24fd11,ec2_instance,eu-west-1,True,7,235.176.45.150,high,production,13,253.206.65.219,jenkins/2.414,corr-56a01c07bd7d4a9b
evt-3c877433bd0c,2024-06-25T17:28:17Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,GetObject,i-7120ba606568,ec2_instance,eu-west-1,True,4,76.27.122.127,low,cicd,12,62.255.36.136,aws-cli/2.13,corr-7c1603f71c874ea7
evt-66a3ec3885f1,2024-06-18T09:36:41Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,AssumeRole,bucket-afb5e35340a1,s3_bucket,us-east-1,True,8,,low,analytics,68,149.188.84.102,aws-cli/2.13,corr-2e68811ecbb04ad4
evt-7cb75ef19574,2024-06-05T12:42:52Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,AttachVolume,vol-329c724ef72e,volume,eu-west-1,True,6,240.111.102.54,medium,monitoring,7,75.176.67.252,github-actions/2.0,corr-66a44755d69e4a79
evt-f13efe11c945,2024-06-21T16:09:37Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,PutObject,bucket-59cfd1495394,s3_bucket,ap-southeast-1,True,2,203.33.85.131,low,cicd,4,193.191.255.133,github-actions/2.0,corr-014b9249bc3b4ae3
evt-a03382516ce8,2024-06-14T22:05:30Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AssumeRole,bucket-0054246ddc34,s3_bucket,us-west-2,True,8,,high,production,26,55.198.98.212,kubectl/1.28,corr-ad21b31af8534e53
evt-464b4a024a31,2024-06-17T11:00:15Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,PutObject,i-f2ecf6038426,ec2_instance,ap-southeast-1,True,4,,low,cicd,23,115.45.255.115,jenkins/2.414,corr-66a44755d69e4a79
evt-df84c2e9b983,2024-06-12T13:04:02Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,RunInstances,i-102cc90350dc,spot_instance,ap-southeast-1,True,4,,low,analytics,35,5.184.23.249,terraform/1.5,corr-fe590033c62a4961
evt-4325e4866e2d,2024-06-12T21:38:40Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,AssumeRole,bucket-1132a8bcd939,s3_bucket,us-west-2,True,3,91.96.124.126,medium,cicd,30,112.25.129.1,terraform/1.5,corr-0c02db9e4abe4b29
evt-fcb2b8352d42,2024-06-23T01:39:44Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,GetObject,bucket-504656cec227,s3_bucket,us-west-2,True,6,129.117.142.1,high,cicd,12,90.182.231.143,github-actions/2.0,corr-d58fb25a704b4779
evt-4d19792c24ff,2024-06-25T12:23:25Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,ListBuckets,i-a1a0c00df2e8,ec2_instance,us-west-2,True,8,,low,cicd,37,243.59.51.43,github-actions/2.0,corr-16a042d9b58a43d2
evt-8fa682143e7d,2024-06-22T12:37:37Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,CreateVolume,bucket-75269ade1534,s3_bucket,eu-west-1,True,6,,low,cicd,60,151.244.21.174,jenkins/2.414,corr-05394212fbfe41f9
evt-80bfdb3a676c,2024-06-18T13:46:45Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,PutObject,bucket-c573ce0f4c43,s3_bucket,us-east-1,True,2,180.160.184.232,low,cicd,48,227.109.94.83,github-actions/2.0,corr-de7a8e0e9b5d4148
evt-2fc077a73b40,2024-06-03T03:51:17Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-965e3732da6e,spot_instance,ap-southeast-1,False,0,105.143.16.177,high,dev,20,114.227.120.219,boto3/1.28,corr-26d2b5b4a08649dc
evt-ed36ac62a9f3,2024-06-16T17:38:14Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,GetObject,vol-ccff26e39054,volume,us-east-1,True,8,183.65.166.193,low,cicd,9,186.199.67.29,jenkins/2.414,corr-2ffb2a1f1b45405c
evt-a23422da55b1,2024-06-12T12:31:56Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,TerminateInstances,vol-9925d083c439,volume,eu-west-1,True,2,,low,monitoring,7,170.122.84.194,aws-cli/2.13,corr-453bf738b708495f
evt-b01f7938790d,2024-06-05T16:03:11Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,PutObject,bucket-fade46550b36,s3_bucket,ap-southeast-1,True,4,166.96.61.76,high,analytics,86,189.99.144.64,aws-cli/2.13,corr-88b359c83864440e
evt-f58b05509310,2024-06-03T03:44:47Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-fda33a6226f1,spot_instance,ap-southeast-1,False,0,175.92.87.45,high,production,18,223.195.123.128,jenkins/2.414,corr-26d2b5b4a08649dc
evt-0fa8465ee8b8,2024-06-15T17:51:29Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,CreateVolume,i-9d6b6e4fdadd,spot_instance,us-west-2,True,8,,high,dev,56,220.127.39.158,github-actions/2.0,corr-ded6468499a9497c
evt-163a92125d1e,2024-06-21T12:54:26Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,RunInstances,bucket-d88a19e73fc8,s3_bucket,us-west-2,True,2,,medium,staging,35,249.21.243.177,aws-cli/2.13,corr-9c90a93429d24582
evt-d79e6274c6d4,2024-06-08T16:55:17Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,GetObject,bucket-e6a17c473a3e,s3_bucket,eu-west-1,True,5,41.156.243.183,medium,cicd,18,76.79.65.38,github-actions/2.0,corr-16df2232a7e14c39
evt-3a586a8361a5,2024-06-27T22:37:59Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,AssumeRole,bucket-4a12dae7bc7a,s3_bucket,eu-west-1,False,0,182.216.161.246,medium,monitoring,13,48.3.84.245,github-actions/2.0,corr-4363278945fe4497
evt-fdda64d14fc7,2024-06-24T12:26:23Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,RunInstances,vol-ea4567071faf,volume,us-west-2,True,3,,low,dev,5,85.229.67.53,jenkins/2.414,corr-64d1d74e99764a1f
evt-09dcb084605d,2024-06-05T16:44:59Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,GetObject,bucket-6da3448cfcfb,s3_bucket,eu-west-1,True,7,,high,analytics,10,202.166.232.125,terraform/1.5,corr-d65c79f9ed91428d
evt-96a87d4af481,2024-06-14T00:51:52Z,arn:aws:iam::123456789012:user/svc-72,IAMUser,ListBuckets,bucket-b3435ae4934b,s3_bucket,us-east-1,False,0,205.84.124.133,high,staging,16,41.169.218.246,jenkins/2.414,corr-4928f4efe91a45b8
evt-3b15460c6a1f,2024-06-21T09:58:16Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,AssumeRole,i-6b7a1203c074,ec2_instance,ap-southeast-1,True,3,,high,analytics,63,228.169.200.151,terraform/1.5,corr-e2b6e4dea7984a70
evt-ebc0a436fd5a,2024-06-16T10:23:26Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,GetObject,i-ea1bcf214b06,spot_instance,eu-west-1,True,2,,medium,production,13,140.151.52.131,aws-cli/2.13,corr-44f834fed5bf4222
evt-e33808e20528,2024-06-21T00:41:04Z,arn:aws:iam::123456789012:user/dev-23,IAMUser,RunInstances,i-32f57c20dc12,spot_instance,us-west-2,True,2,148.97.130.12,high,analytics,8,1.100.186.111,kubectl/1.28,corr-2e0c9ceade3648c2
evt-9768aed239af,2024-06-16T09:45:49Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,GetObject,vol-e8ab5a899a9e,volume,ap-southeast-1,True,3,,medium,production,14,152.122.250.100,github-actions/2.0,corr-b3e8603ca2484770
evt-7347c8873d2a,2024-06-01T23:50:04Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,AssumeRole,bucket-ee4aa94ee091,s3_bucket,ap-southeast-1,False,0,197.156.26.128,high,monitoring,19,137.147.59.219,boto3/1.28,corr-7b5d3a850f4e4fca
evt-f2436dade94a,2024-06-25T20:48:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-d4603933a583,spot_instance,eu-west-1,False,0,230.197.173.250,high,staging,15,178.254.188.237,kubectl/1.28,corr-8671f31e61624f83
evt-389dd42dddb4,2024-06-23T15:59:51Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,PutObject,bucket-477e5ca2f3be,s3_bucket,ap-southeast-1,True,3,,medium,dev,14,129.146.141.244,kubectl/1.28,corr-2ffb2a1f1b45405c
evt-c75f45b4d155,2024-06-07T00:50:17Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,CreateSecurityGroup,i-a34645634889,spot_instance,us-west-2,True,8,,high,analytics,20,140.41.164.118,github-actions/2.0,corr-15bfd2c6824b47e5
