event_id,timestamp,namespace,pod_name,event_type,controller_owner,service_account,image_name,privileged,host_network,public_exposure,node_port,ttl_minutes,labels_present,cpu_request,memory_request,correlation_id
k8s-28cbe8c6156c,2024-06-18T12:10:18Z,cicd,linter-cic-6fe030,ServiceCreated,Job,default,custom-app:v2.1,False,False,False,0,58,True,915m,2857Mi,corr-2ecc247084a54fe6
k8s-3a19d445a1ae,2024-06-30T15:22:55Z,cicd,api-cic-3dd858,ConfigMapCreated,Deployment,admin-sa,node:20-alpine,False,False,False,0,89,True,1195m,3681Mi,corr-d50ca52557c74961
k8s-66e4c284270e,2024-06-08T14:25:15Z,monitoring,cache-mon-3afcce,DeploymentCreated,Job,debug-sa,ci-runner:latest,False,False,False,0,20,True,1474m,1910Mi,corr-3f9f860cbad24cc1
k8s-c3e828125958,2024-06-04T09:05:54Z,production,analytics-pro-b98967,ServiceCreated,Deployment,ci-runner,nginx:1.25,False,False,False,0,85,True,189m,2554Mi,corr-4530204550144e4d
k8s-6b0377e4fa17,2024-06-11T16:35:04Z,dev,db-migrate-dev-ec4597,ClusterRoleBindingCreated,CronJob,default,ci-runner:latest,False,False,False,0,20,True,359m,3800Mi,corr-507abb57063a42b6
k8s-01886d7812d3,2024-06-21T17:53:26Z,staging,linter-sta-06835e,ServiceCreated,Deployment,deploy-sa,redis:7,False,False,False,0,85,True,1104m,3301Mi,corr-17516b6b4a794e21
k8s-395f7b9fa5f2,2024-06-21T17:15:37Z,dev,scanner-dev-bdc5d2,PodCreated,Deployment,admin-sa,nginx:1.25,False,False,False,0,75,True,310m,3803Mi,corr-841090bd576a4c0b
k8s-cfbc9aee5c9f,2024-06-27T17:21:04Z,analytics,db-migrate-ana-6303dd,ConfigMapCreated,CronJob,default,custom-app:v2.1,False,False,False,0,10,True,1293m,2712Mi,corr-25ceeb75e71c4b6e
k8s-96b58c1f0e91,2024-06-13T10:31:08Z,analytics,builder-ana-e6217c,PodDeleted,Deployment,default,python:3.11-slim,False,False,False,0,84,True,475m,3689Mi,corr-0c09e5cd64ca4c3d
k8s-bec51849ada3,2024-06-25T17:44:55Z,staging,builder-sta-eb8356,PodCreated,Deployment,monitor-sa,nginx:1.25,False,False,False,0,3,True,375m,3377Mi,corr-797ff6e6e9dd424a
k8s-affb79b142f1,2024-06-25T17:20:30Z,production,worker-pro-dc3a10,ServiceCreated,Job,admin-sa,nginx:1.25,False,False,False,0,51,True,1301m,3197Mi,corr-82939db0bc214105
k8s-a55d59ff7864,2024-06-15T09:14:27Z,monitoring,linter-mon-d1bcd6,ServiceCreated,Job,debug-sa,prometheus:v2.45,False,False,False,0,63,True,467m,388Mi,corr-7a0dbaeb8c5d4fa4
k8s-dcf24bc96cde,2024-06-27T11:33:55Z,staging,scanner-sta-7246d2,PodCreated,Deployment,default,python:3.11-slim,False,False,False,0,71,True,1568m,1076Mi,corr-a1b94f2ebe9343b2
k8s-3fd01014201e,2024-06-12T14:26:01Z,cicd,test-runner-cic-6c8702,DeploymentCreated,Deployment,deploy-sa,nginx:1.25,False,False,False,0,27,True,1183m,1894Mi,corr-7829a34387634c05
k8s-f35811e88699,2024-06-03T16:37:30Z,analytics,builder-ana-1b2aa4,DeploymentCreated,HPA,ci-runner,ci-runner:latest,False,False,False,0,72,True,1177m,706Mi,corr-f64bb9351a574bb3
k8s-76b14b45efd6,2024-06-12T17:28:42Z,staging,api-sta-ffa2b6,ConfigMapCreated,Deployment,monitor-sa,nginx:1.25,False,False,False,0,19,True,1621m,931Mi,corr-570531a578b942a3
k8s-ed8b981367ea,2024-06-30T22:54:13Z,dev,linter-dev-0bd783,ServiceCreated,Deployment,deploy-sa,python:3.11-slim,False,False,True,30676,6,True,1670m,2059Mi,corr-8affb45ad5a347e5
k8s-801382353bd3,2024-06-12T02:34:29Z,analytics,analytics-ana-604ed6,PodCreated,Job,admin-sa,python:3.11-slim,True,True,True,30940,15,True,1300m,2779Mi,corr-61869e7743914800
k8s-77361a3e0b3e,2024-06-20T09:38:44Z,monitoring,worker-mon-28589a,PodDeleted,Job,analytics-sa,grafana:10.0,False,False,True,30153,9,True,1980m,2737Mi,corr-ecbb728a0f5c4684
k8s-5511332ff8dc,2024-06-18T09:08:47Z,staging,builder-sta-0fd3a3,DeploymentCreated,CronJob,analytics-sa,golang:1.21,False,False,False,0,25,True,1571m,2372Mi,corr-136de6e16fa944ac
k8s-f9b3835e1794,2024-06-27T16:41:29Z,staging,api-sta-97a996,DeploymentCreated,Job,monitor-sa,redis:7,False,False,False,0,57,True,317m,2394Mi,corr-3efbcaa8f8e84615
k8s-17a36664e2ee,2024-06-26T17:45:11Z,production,worker-pro-f83f32,PodCreated,Job,deploy-sa,grafana:10.0,False,False,False,0,11,True,676m,3129Mi,corr-6360e638c2384f33
k8s-7f09729559d7,2024-06-14T09:44:51Z,staging,worker-sta-384373,PodCreated,Job,ci-runner,golang:1.21,False,False,False,0,14,True,939m,2318Mi,corr-8598e419dbb143f8
k8s-f038485045ac,2024-06-09T11:28:56Z,monitoring,linter-mon-1783ad,SecretMounted,Job,default,prometheus:v2.45,False,False,False,0,76,True,911m,3108Mi,corr-e8d2fbfae4234a17
k8s-b264215414dc,2024-06-27T17:41:17Z,production,test-runner-pro-bb54be,ConfigMapCreated,HPA,default,grafana:10.0,False,False,False,0,11,True,1208m,3491Mi,corr-a8c42862bf7d40c2
k8s-fcb1ca5666da,2024-06-03T15:50:31Z,staging,test-runner-sta-b67cf5,PodCreated,Deployment,admin-sa,redis:7,False,False,False,0,32,True,1519m,1293Mi,corr-8f11168013fb492f
k8s-2d56c76dfd31,2024-06-15T11:24:19Z,analytics,analytics-ana-548d5d,PodCreated,CronJob,default,prometheus:v2.45,False,False,False,0,83,True,1422m,2529Mi,corr-19caf149c9474349
k8s-4841cc792574,2024-06-19T14:49:55Z,analytics,api-ana-daf5a0,DeploymentCreated,HPA,debug-sa,golang:1.21,False,False,False,0,22,True,1402m,2039Mi,corr-77f196dd35b247b2
k8s-75be655c8750,2024-06-29T09:00:13Z,production,builder-pro-c9b13d,PodCreated,CronJob,analytics-sa,golang:1.21,False,False,False,0,18,True,482m,1146Mi,corr-6fcb7ac5adb94869
k8s-78acc6603f79,2024-06-29T12:44:26Z,analytics,analytics-ana-054384,SecretMounted,DaemonSet,admin-sa,custom-app:v2.1,False,False,False,0,54,True,1838m,2042Mi,corr-1b1d5b339e6e4900
k8s-d9095d459952,2024-06-09T17:16:01Z,staging,test-runner-sta-d311de,DeploymentCreated,DaemonSet,deploy-sa,golang:1.21,False,False,False,0,10,True,1795m,3565Mi,corr-2763b8c4cb864085
k8s-830152ee63df,2024-06-07T17:52:05Z,staging,cache-sta-c5b1b2,DeploymentCreated,HPA,monitor-sa,node:20-alpine,False,False,False,0,10,True,741m,1172Mi,corr-4ba66a85d2ac47d5
k8s-bd48e91e2bb3,2024-06-06T10:46:50Z,production,api-pro-f95ef1,PodDeleted,Job,admin-sa,nginx:1.25,False,False,False,0,69,True,1546m,1218Mi,corr-9dda9ad49b974eb1
k8s-cab92f7a4a4c,2024-06-13T13:04:18Z,monitoring,worker-mon-4b4903,ClusterRoleBindingCreated,Deployment,monitor-sa,custom-app:v2.1,False,False,False,0,63,True,1628m,1674Mi,corr-e787c52b3cc94ac6
k8s-feef99709fcb,2024-06-01T16:21:24Z,cicd,batch-cic-31bdc8,ServiceCreated,Job,deploy-sa,node:20-alpine,False,False,False,0,37,True,1720m,3763Mi,corr-34099ee5b12f4935
k8s-65d349f13612,2024-06-11T12:10:19Z,analytics,scanner-ana-3471a3,PodCreated,Job,ci-runner,redis:7,False,False,False,0,14,True,845m,4063Mi,corr-e73e5f9830f8449a
k8s-81a70c05d4c7,2024-06-21T09:40:39Z,staging,batch-sta-c98915,PodCreated,Deployment,default,node:20-alpine,False,False,False,0,10,True,1372m,2105Mi,corr-a244fe2efc8e4a11
k8s-abacafc31770,2024-06-02T14:17:59Z,staging,linter-sta-5bd977,PodDeleted,Job,deploy-sa,node:20-alpine,False,False,False,0,10,True,890m,1243Mi,corr-6949d0488acc4b45
k8s-97c5bc31fd06,2024-06-03T16:34:58Z,cicd,db-migrate-cic-98bc64,PodDeleted,Job,analytics-sa,ubuntu:22.04,False,False,False,0,12,True,807m,833Mi,corr-37ca013bd2b04428
k8s-7f911cbca683,2024-06-11T16:03:51Z,production,api-pro-842fdf,DeploymentCreated,Job,debug-sa,nginx:1.25,False,False,False,0,21,True,1943m,2445Mi,corr-7542f48871de4294
k8s-fa8eddd34581,2024-06-23T13:41:53Z,staging,api-sta-41dcbc,PodCreated,HPA,default,nginx:1.25,False,False,False,0,3,True,1044m,1905Mi,corr-ad6e081f09d64b04
k8s-ec82784a4d75,2024-06-07T09:05:12Z,dev,worker-dev-e54f78,ServiceCreated,Job,ci-runner,golang:1.21,False,False,False,0,40,True,1794m,2400Mi,corr-f1599d0edf654442
k8s-a87558d06edd,2024-06-29T14:08:41Z,production,db-migrate-pro-f52b73,DeploymentCreated,CronJob,debug-sa,ci-runner:latest,False,False,False,0,10,True,385m,3981Mi,corr-c10c53e75f3a45d8
k8s-c7235884c434,2024-06-13T17:50:18Z,cicd,api-cic-381970,ServiceCreated,Job,admin-sa,redis:7,False,False,False,0,20,True,314m,467Mi,corr-9b1b7904a7074e1c
k8s-270e27c9ebe1,2024-06-23T14:43:05Z,cicd,builder-cic-55bb06,SecretMounted,HPA,analytics-sa,prometheus:v2.45,False,False,False,0,12,True,167m,1711Mi,corr-7f6d8b99fe414134
k8s-4c1d8e17848f,2024-06-21T15:18:24Z,dev,db-migrate-dev-900b46,ConfigMapCreated,None,admin-sa,redis:7,True,False,True,31849,12,True,812m,3974Mi,corr-63af3c81d6af47a1
k8s-e867ee61c4de,2024-06-28T09:26:34Z,staging,builder-sta-8cf0f7,SecretMounted,Job,admin-sa,custom-app:v2.1,False,False,False,0,51,True,1009m,594Mi,corr-2daf90b783104949
k8s-a07ee22bf23f,2024-06-04T12:12:22Z,monitoring,test-runner-mon-09f147,PodCreated,Job,analytics-sa,ubuntu:22.04,False,False,False,0,19,True,1504m,2087Mi,corr-9c93314476834f77
k8s-6eb2b345f759,2024-06-27T13:18:01Z,cicd,linter-cic-287178,ServiceCreated,StatefulSet,ci-runner,redis:7,False,False,False,0,9,True,786m,1135Mi,corr-2cb18be8346b4cfc
k8s-70e17b51f523,2024-06-24T10:11:06Z,dev,db-migrate-dev-898b2a,PodCreated,CronJob,default,custom-app:v2.1,False,False,False,0,11,True,1634m,3651Mi,corr-5d1540e20bb248f3
k8s-c0f373f80fd8,2024-06-14T13:35:38Z,staging,test-runner-sta-07e552,PodCreated,Job,default,python:3.11-slim,False,False,False,0,20,True,597m,185Mi,corr-da96b639cd9d4515
k8s-95222538a373,2024-06-23T10:13:29Z,cicd,batch-cic-905b3d,ServiceCreated,Deployment,analytics-sa,node:20-alpine,False,False,False,0,48,True,122m,3021Mi,corr-1ebc3d560db54ddf
k8s-160e3681c6f3,2024-06-20T09:18:49Z,analytics,api-ana-bc83c2,RoleBindingCreated,Deployment,monitor-sa,node:20-alpine,False,False,False,0,24,True,1436m,1586Mi,corr-619e0bafc91f410b
k8s-a723d4ad16a0,2024-06-25T09:11:15Z,dev,scanner-dev-ff804d,DeploymentCreated,StatefulSet,debug-sa,custom-app:v2.1,False,False,False,0,7,True,1279m,3793Mi,corr-857275bd748749b4
k8s-99da9b708521,2024-06-27T14:19:51Z,monitoring,linter-mon-809dfe,PodCreated,CronJob,monitor-sa,grafana:10.0,False,False,False,0,19,True,466m,715Mi,corr-e8280d639bcb49e5
k8s-ad9cdbe7d5d8,2024-06-04T12:35:21Z,dev,linter-dev-42233e,PodCreated,Job,debug-sa,grafana:10.0,False,False,False,0,17,True,1775m,3906Mi,corr-6b41a407cd084523
k8s-a05999c29f50,2024-06-25T15:40:20Z,production,analytics-pro-96592b,PodCreated,Job,ci-runner,ci-runner:latest,False,False,False,0,5,True,411m,3488Mi,corr-15741ea0d79e42fa
k8s-df4f5c0398d6,2024-06-20T15:33:24Z,production,analytics-pro-451cfc,PodCreated,HPA,admin-sa,grafana:10.0,False,False,False,0,54,True,1226m,1459Mi,corr-9104017612cb40f0
k8s-2b8c6178889d,2024-06-26T20:04:52Z,production,worker-pro-c7d652,ClusterRoleBindingCreated,HPA,admin-sa,ci-runner:latest,False,False,False,0,30,True,903m,345Mi,corr-fb0170e6ff4b47aa
k8s-5e413e905ad1,2024-06-23T17:14:19Z,staging,linter-sta-27aebd,ClusterRoleBindingCreated,StatefulSet,analytics-sa,custom-app:v2.1,False,False,False,0,77,True,714m,835Mi,corr-73161ee032604595
k8s-194f9dcc6b8a,2024-06-14T10:28:34Z,production,batch-pro-4fd08f,PodCreated,Job,ci-runner,redis:7,False,False,False,0,15,True,1036m,3225Mi,corr-8e7b2dc2537049cb
k8s-db08b7a456bc,2024-06-03T16:30:09Z,analytics,test-runner-ana-18e810,DeploymentCreated,CronJob,debug-sa,ci-runner:latest,False,False,False,0,23,True,1898m,401Mi,corr-e37a743cafce485a
k8s-fda8b8709914,2024-06-20T09:37:29Z,cicd,cache-cic-2e079e,ServiceCreated,CronJob,default,custom-app:v2.1,False,False,False,0,87,True,552m,637Mi,corr-acd4d393b4ea4acf
k8s-72ba9228f5c3,2024-06-26T05:38:05Z,production,db-migrate-pro-96633d,ClusterRoleBindingCreated,CronJob,ci-runner,node:20-alpine,False,False,False,0,30,True,583m,2393Mi,corr-cfd1c5b1568042a1
k8s-be0af612a534,2024-06-23T15:19:42Z,dev,analytics-dev-54a0ca,PodDeleted,StatefulSet,default,custom-app:v2.1,False,False,False,0,48,True,1099m,1767Mi,corr-6984fae580f94c30
k8s-3d0adbb90bb7,2024-06-06T15:18:10Z,cicd,worker-cic-f2dbee,RoleBindingCreated,Job,debug-sa,golang:1.21,False,False,False,0,14,True,1873m,3376Mi,corr-65bc51b08e144656
k8s-09c989cdc201,2024-06-28T17:03:02Z,analytics,worker-ana-3c0532,PodDeleted,CronJob,analytics-sa,custom-app:v2.1,False,False,False,0,10,True,516m,1439Mi,corr-57f44068c1914195
k8s-71aa3662bca6,2024-06-17T16:52:11Z,dev,cache-dev-80367a,ServiceCreated,Job,deploy-sa,prometheus:v2.45,False,False,False,0,46,True,466m,3093Mi,corr-05ecfc4fcdbf4ff5
k8s-8dea005d1c23,2024-06-29T09:54:48Z,cicd,api-cic-34f465,PodCreated,Deployment,monitor-sa,node:20-alpine,False,False,False,0,35,True,342m,2221Mi,corr-339da7809a7848e5
k8s-1ec6f621dbe0,2024-06-05T16:24:42Z,analytics,analytics-ana-fab31a,ClusterRoleBindingCreated,HPA,ci-runner,node:20-alpine,False,False,False,0,36,True,993m,1342Mi,corr-483426aac4a94c1f
k8s-832c78421b39,2024-06-01T14:08:27Z,cicd,analytics-cic-e160a6,ServiceCreated,Job,debug-sa,golang:1.21,False,False,False,0,31,True,1702m,4031Mi,corr-4f88ea2cb5804b06
k8s-a0ba88ce5bfa,2024-06-26T10:52:26Z,production,worker-pro-1a48ad,PodDeleted,Deployment,debug-sa,nginx:1.25,False,False,False,0,73,True,220m,2059Mi,corr-4ff9b86b1eee4c52
k8s-6ee2d008db4c,2024-06-20T10:42:39Z,staging,db-migrate-sta-d983d0,PodCreated,HPA,default,ubuntu:22.04,False,False,False,0,17,True,1169m,2599Mi,corr-c0c9b64515134740
k8s-13a40a6fdf40,2024-06-03T16:31:22Z,monitoring,batch-mon-8de493,ServiceCreated,Job,ci-runner,ubuntu:22.04,False,False,False,0,12,True,1360m,2440Mi,corr-34c534ed431045e1
k8s-874932c92af4,2024-06-26T14:48:45Z,monitoring,builder-mon-fe9a26,ServiceCreated,HPA,monitor-sa,grafana:10.0,False,False,False,0,54,True,1733m,2452Mi,corr-f24d0c6a4d564b64
k8s-e4514e391e8a,2024-06-25T15:41:14Z,production,db-migrate-pro-eea30c,DeploymentCreated,HPA,analytics-sa,prometheus:v2.45,False,False,False,0,81,True,379m,2441Mi,corr-a5a0ef588c534868
k8s-5b6001eef177,2024-06-03T09:47:53Z,staging,api-sta-d0a252,PodCreated,Job,default,redis:7,False,False,False,0,28,True,441m,2985Mi,corr-f0cfd5bbb97b47df
k8s-b271b639e481,2024-06-20T16:09:12Z,analytics,db-migrate-ana-75b8e3,RoleBindingCreated,None,admin-sa,python:3.11-slim,True,True,False,0,5,True,834m,870Mi,corr-6ae86d8eae704802
k8s-9f543fe3c1e0,2024-06-15T09:03:28Z,dev,cache-dev-555263,PodDeleted,Deployment,deploy-sa,ubuntu:22.04,False,False,False,0,51,True,1699m,2520Mi,corr-58f91d25fd904134
k8s-f189e744fee2,2024-06-13T09:58:00Z,dev,scanner-dev-95502b,PodCreated,None,admin-sa,grafana:10.0,True,True,True,30465,4,True,921m,3306Mi,corr-cacd7429fd2247bd
k8s-3acb5bf0f188,2024-06-23T09:25:15Z,staging,db-migrate-sta-309ca2,PodDeleted,None,monitor-sa,nginx:1.25,False,False,False,0,10,True,1183m,716Mi,corr-b5368d3a316a4213
k8s-d81e5dfa88c7,2024-06-12T16:42:51Z,staging,test-runner-sta-1417d7,DeploymentCreated,HPA,monitor-sa,node:20-alpine,False,False,False,0,21,True,406m,719Mi,corr-86d1a7eca58f4fa3
k8s-2ac6623399d7,2024-06-30T13:52:48Z,staging,worker-sta-57b232,PodCreated,HPA,default,ci-runner:latest,False,False,False,0,16,True,1727m,3291Mi,corr-8ed26cbcdb1546a9
k8s-129140eecf01,2024-06-24T13:36:08Z,dev,test-runner-dev-2d75af,PodCreated,CronJob,default,grafana:10.0,False,False,False,0,11,True,216m,2635Mi,corr-413e3eb58ada4a53
k8s-6937b661df8a,2024-06-14T13:55:02Z,cicd,test-runner-cic-590c83,ClusterRoleBindingCreated,DaemonSet,ci-runner,python:3.11-slim,False,False,False,0,17,True,1022m,2030Mi,corr-048408c54b3c4650
k8s-437a7671b757,2024-06-04T16:46:34Z,dev,linter-dev-f8fe2c,PodCreated,Deployment,default,ubuntu:22.04,False,False,False,0,32,True,571m,2789Mi,corr-632fd9bf78484db9
k8s-8e7807e0cf8f,2024-06-20T12:23:32Z,monitoring,test-runner-mon-bcdd59,PodDeleted,Job,debug-sa,node:20-alpine,False,False,False,0,3,True,1029m,905Mi,corr-9557ba5fe0e145f3
k8s-f8a1c479ef92,2024-06-15T15:18:23Z,analytics,worker-ana-79f0dd,ServiceCreated,None,ci-runner,grafana:10.0,False,False,False,0,26,True,1110m,866Mi,corr-da9cfc9e58ec41ef
k8s-6ab2a85cc57c,2024-06-19T11:53:48Z,monitoring,db-migrate-mon-9377da,SecretMounted,CronJob,admin-sa,nginx:1.25,False,False,False,0,11,True,556m,2475Mi,corr-a1329d923af04407
k8s-0e3b18e56004,2024-06-03T11:01:40Z,staging,batch-sta-fbba69,PodCreated,Job,admin-sa,custom-app:v2.1,True,True,True,32610,7,True,1715m,1934Mi,corr-febc5e6c111d49d2
k8s-2f5e28cdde7e,2024-06-26T09:45:11Z,production,worker-pro-f6ae08,RoleBindingCreated,Deployment,ci-runner,python:3.11-slim,False,False,False,0,44,True,856m,2931Mi,corr-bff6f0faeaae42e1
k8s-b5fd1b561f2d,2024-06-03T17:53:45Z,staging,batch-sta-731682,PodCreated,StatefulSet,deploy-sa,ubuntu:22.04,False,False,False,0,55,True,200m,3778Mi,corr-ab4dbe1e2fe5440e
k8s-585e187a8bcf,2024-06-18T17:16:33Z,monitoring,builder-mon-52b0f7,RoleBindingCreated,CronJob,default,nginx:1.25,False,False,False,0,48,True,1485m,2097Mi,corr-d124ac589ac34f13
k8s-f9cf4e16956b,2024-06-03T11:02:40Z,staging,analytics-sta-2ba932,ServiceCreated,HPA,analytics-sa,ubuntu:22.04,False,False,True,30531,6,True,850m,3593Mi,corr-febc5e6c111d49d2
k8s-334752d8ef65,2024-06-25T16:14:14Z,staging,scanner-sta-b4159f,DeploymentCreated,CronJob,ci-runner,ubuntu:22.04,False,False,False,0,48,True,976m,3376Mi,corr-e4431667da1947d4
k8s-495dd63b0e04,2024-06-18T17:57:15Z,dev,linter-dev-7e97cf,RoleBindingCreated,HPA,ci-runner,python:3.11-slim,False,False,False,0,71,True,1085m,2850Mi,corr-62c0caa775324d22
k8s-d7a8111fac62,2024-06-07T14:54:15Z,dev,scanner-dev-80915a,PodDeleted,HPA,admin-sa,ci-runner:latest,False,False,False,0,8,True,138m,1361Mi,corr-a23deefbf6354029
k8s-c83bc990ad29,2024-06-25T10:09:14Z,monitoring,scanner-mon-d58ad3,PodDeleted,Deployment,admin-sa,custom-app:v2.1,False,False,False,0,72,True,1262m,2522Mi,corr-16aded0b69da43c6
k8s-4025b74c94e7,2024-06-05T09:22:16Z,production,db-migrate-pro-b45cbe,RoleBindingCreated,DaemonSet,debug-sa,custom-app:v2.1,False,False,False,0,6,True,1466m,3694Mi,corr-6938d7d464ce4b48
k8s-c32c7d8a9ccf,2024-06-25T12:03:25Z,monitoring,test-runner-mon-08090f,PodDeleted,CronJob,default,prometheus:v2.45,False,False,False,0,4,True,584m,2088Mi,corr-804f8b79a5674135
k8s-ee8fbbc91815,2024-06-24T13:02:43Z,monitoring,batch-mon-94cc81,DeploymentCreated,Deployment,admin-sa,redis:7,False,False,True,30929,7,True,100m,1298Mi,corr-7882791d33144ca5
k8s-e837bc00edcb,2024-06-12T15:25:40Z,cicd,scanner-cic-88bcb1,DeploymentCreated,Deployment,debug-sa,python:3.11-slim,False,False,False,0,14,True,1441m,2351Mi,corr-7319b9274d3b4887
k8s-c79cd13631bb,2024-06-20T17:29:22Z,cicd,api-cic-63c8bf,ServiceCreated,CronJob,deploy-sa,prometheus:v2.45,False,False,False,0,23,True,1370m,1769Mi,corr-12f7021a9f1c477d
k8s-c93f4e9d7c6b,2024-06-13T16:03:13Z,monitoring,batch-mon-4d54d1,RoleBindingCreated,None,admin-sa,ubuntu:22.04,True,True,True,31810,7,True,912m,881Mi,corr-9a2a5debf19f4152
k8s-474cb236e3e2,2024-06-15T09:54:56Z,staging,test-runner-sta-03324f,PodCreated,Job,default,golang:1.21,False,False,False,0,18,True,225m,3515Mi,corr-4932031c49e34f4f
k8s-9cec2109f9f2,2024-06-18T10:58:07Z,production,linter-pro-25e1a3,ClusterRoleBindingCreated,Job,deploy-sa,prometheus:v2.45,False,False,False,0,26,True,1039m,531Mi,corr-b252c2521d924869
k8s-23f27eb3be9d,2024-06-11T09:15:50Z,production,builder-pro-77922e,RoleBindingCreated,HPA,analytics-sa,ci-runner:latest,False,False,False,0,10,True,323m,3781Mi,corr-b531baefd31b4667
k8s-7c7dbe0aa9ef,2024-06-16T16:56:58Z,dev,test-runner-dev-c8452d,PodDeleted,CronJob,ci-runner,node:20-alpine,False,False,False,0,17,True,869m,2655Mi,corr-9b325bf05a5d4668
k8s-1a06afebc8c7,2024-06-12T11:04:52Z,monitoring,api-mon-d197ba,DeploymentCreated,Deployment,monitor-sa,nginx:1.25,False,False,False,0,86,True,1429m,3504Mi,corr-21845c5b924149e2
k8s-92b839eff667,2024-06-10T13:47:05Z,dev,scanner-dev-59073f,PodCreated,None,admin-sa,python:3.11-slim,True,True,True,30757,3,True,409m,312Mi,corr-e549cb1c8a424500
k8s-8b5e07f115f0,2024-06-07T11:44:44Z,dev,analytics-dev-be1453,ServiceCreated,Deployment,deploy-sa,ci-runner:latest,False,False,False,0,59,True,526m,2547Mi,corr-b029faa7d8414039
k8s-d4894a9576b4,2024-06-02T15:03:03Z,production,test-runner-pro-fa9894,SecretMounted,DaemonSet,default,ci-runner:latest,False,False,False,0,11,True,377m,2324Mi,corr-1157e82a458d4971
k8s-9d563e148246,2024-06-01T15:04:42Z,staging,test-runner-sta-f26734,ClusterRoleBindingCreated,DaemonSet,deploy-sa,node:20-alpine,False,False,False,0,44,True,1069m,3329Mi,corr-b72f18fa88b54cf7
k8s-5589431dec9d,2024-06-10T09:28:25Z,dev,scanner-dev-d12697,PodCreated,Deployment,admin-sa,prometheus:v2.45,False,False,False,0,6,True,1467m,4034Mi,corr-8320694b03514b89
k8s-a061f8f7d664,2024-06-09T12:43:23Z,monitoring,scanner-mon-4940ed,PodCreated,HPA,debug-sa,golang:1.21,False,False,False,0,11,True,1836m,556Mi,corr-80663d161d17481c
k8s-a46a170e896d,2024-06-21T14:30:56Z,cicd,batch-cic-3c51c3,RoleBindingCreated,None,admin-sa,ci-runner:latest,True,False,False,0,5,True,651m,1362Mi,corr-b4866c2277a24550
k8s-09b69863f248,2024-06-09T12:20:28Z,production,test-runner-pro-6bec7e,PodDeleted,None,admin-sa,ci-runner:latest,True,True,False,0,15,True,917m,1431Mi,corr-f826b8c22f8a451f
k8s-884689f539b3,2024-06-05T17:31:27Z,analytics,worker-ana-ecc9ea,PodCreated,CronJob,monitor-sa,grafana:10.0,False,False,False,0,19,True,1094m,1148Mi,corr-e4d4c00898bb4473
k8s-8eb2884f7fda,2024-06-13T17:14:42Z,dev,analytics-dev-9a4b6f,PodCreated,Deployment,admin-sa,python:3.11-slim,False,False,False,0,3,True,712m,3681Mi,corr-b6415aabd46144b8
k8s-3294307d3de0,2024-06-16T09:11:39Z,production,cache-pro-502603,ServiceCreated,CronJob,analytics-sa,ci-runner:latest,False,False,False,0,46,True,107m,2394Mi,corr-f31295b923a447c1
k8s-6709aae90b22,2024-06-14T10:16:40Z,cicd,analytics-cic-bd2912,PodDeleted,Job,debug-sa,golang:1.21,False,False,False,0,3,True,1079m,2625Mi,corr-810822fac2654975
k8s-fcb847a9cf70,2024-06-18T15:05:59Z,production,linter-pro-721233,PodDeleted,HPA,admin-sa,python:3.11-slim,False,False,False,0,20,True,1394m,4067Mi,corr-1726dbea247f4254
k8s-f9aaa04f1340,2024-06-07T09:30:16Z,analytics,builder-ana-e60ad9,PodCreated,CronJob,admin-sa,grafana:10.0,False,False,False,0,11,True,1950m,836Mi,corr-2cabb770cb3e4238
k8s-28e25eeb9ec8,2024-06-01T09:23:10Z,staging,test-runner-sta-2156af,ClusterRoleBindingCreated,HPA,debug-sa,ubuntu:22.04,False,False,False,0,18,True,669m,2449Mi,corr-0353024cdd5742b8
k8s-5fcbf70a34b2,2024-06-29T16:23:22Z,production,linter-pro-a1269e,PodCreated,Job,debug-sa,python:3.11-slim,False,False,False,0,13,True,1611m,3384Mi,corr-1f6cb779055444f6
k8s-e1d6ffe39dd5,2024-06-11T12:30:23Z,production,scanner-pro-1a0ea9,ServiceCreated,DaemonSet,deploy-sa,golang:1.21,False,False,False,0,3,True,1740m,2054Mi,corr-3637cc04ff274b1e
k8s-4f2b5d0975db,2024-06-20T11:36:35Z,dev,db-migrate-dev-7e751c,PodCreated,Deployment,deploy-sa,custom-app:v2.1,False,False,False,0,5,True,1174m,2670Mi,corr-5e2057ed7e5e4557
k8s-2e7298fd9889,2024-06-27T12:49:24Z,production,batch-pro-d96c2f,PodDeleted,CronJob,ci-runner,nginx:1.25,False,False,False,0,23,True,524m,2522Mi,corr-4a25fe1481c54ae9
k8s-ab24d6d58219,2024-06-01T12:07:18Z,dev,scanner-dev-af7478,RoleBindingCreated,Deployment,monitor-sa,redis:7,False,False,False,0,43,True,1174m,3992Mi,corr-6ad2837d9deb4c00
k8s-a6e78e925838,2024-06-08T12:13:03Z,staging,worker-sta-98c6fb,PodCreated,Deployment,analytics-sa,nginx:1.25,False,False,False,0,31,True,1758m,1660Mi,corr-514f801aa5064a14
k8s-b32a696fcb9f,2024-06-04T10:18:23Z,cicd,worker-cic-112e14,PodCreated,HPA,admin-sa,node:20-alpine,False,False,False,0,18,True,199m,2721Mi,corr-287ad076f2e14e43
k8s-63299fdd6178,2024-06-03T16:14:59Z,cicd,cache-cic-95ac74,PodDeleted,Deployment,analytics-sa,node:20-alpine,False,False,False,0,46,True,1382m,2876Mi,corr-b915b97798964bac
